type, lepton.pt(), lepton.eta(), lepton.phi(), b_jet.pt(), b_jet.eta(), b_jet.phi(), etmiss.et(), etmiss.phi(), InvMass, TransMass, lepton.isTruth()
1, 2.429344e+02, -1.178942e+00, 2.067715e+00, 6.470081e+01, 1.411661e+00, -5.446940e-01, 2.161494e+02, -1.963076e+00, 4.886807e+02, 4.137470e+02, 1
1, 4.225230e+01, -3.946463e-02, -1.664075e+00, 2.957728e+02, -6.399892e-01, -2.148006e+00, 2.166422e+02, -1.657722e+00, 8.798702e+01, 6.077875e-01, 1
1, 2.885174e+02, 1.000529e+00, 1.213377e+00, 7.942351e+01, 4.264567e-01, 1.343852e+00, 4.867065e+02, 1.071332e+00, 9.557632e+01, 5.318415e+01, 1
1, 1.892346e+02, -6.661286e-02, -2.607747e+00, 2.945740e+02, 3.125083e-02, -3.004831e+00, 3.935845e+02, -2.525828e+00, 9.815642e+01, 2.235018e+01, 1
1, 2.979925e+02, 8.194550e-01, 2.134118e+00, 8.468705e+01, 1.258836e+00, 2.577946e+00, 2.595184e+02, 2.288998e+00, 1.008191e+02, 4.302782e+01, 1
1, 5.385309e+01, 9.575000e-01, -2.002722e+00, 2.950837e+02, 1.083813e-01, 1.136744e+00, 3.796612e+01, -1.924169e+00, 2.762699e+02, 3.551025e+00, 1
1, 2.884200e+01, 4.888399e-01, 1.448178e+00, 1.636324e+02, -2.268471e-02, -1.671302e+00, 6.361741e+02, 1.032574e+00, 1.433669e+02, 5.589208e+01, 1
1, 3.781413e+02, 1.729074e-01, 1.515494e+00, 3.248942e+02, -1.419232e+00, -1.726409e+00, 2.185187e+02, 1.268791e+00, 9.351722e+02, 7.073652e+01, 1
1, 5.736015e+01, -5.200636e-01, -3.601819e-01, 2.858114e+02, -1.057638e-01, 1.779843e-01, 4.569760e+02, 1.437120e-01, 8.788909e+01, 8.072101e+01, 1
1, 1.647017e+02, -1.316504e+00, -1.344155e+00, 6.152812e+02, -5.164675e-01, 1.926722e+00, 4.422202e+02, -1.168321e+00, 6.986921e+02, 4.739263e+01, 1
1, 6.983620e+01, -2.826349e-01, -1.787192e+00, 2.127317e+02, 1.008860e+00, 1.749278e+00, 2.681547e+02, -1.457176e+00, 2.940464e+02, 4.495681e+01, 1
1, 4.534124e+02, -4.713565e-01, -1.995038e+00, 1.364935e+02, 5.200077e-01, 9.100885e-01, 5.804976e+01, -2.588846e+00, 5.574498e+02, 9.492789e+01, 1
1, 1.287756e+02, 2.170275e+00, -4.194362e-01, 2.419669e+02, 1.755688e+00, -6.262228e-01, 1.008756e+02, -1.089132e+00, 8.533831e+01, 7.491021e+01, 1
1, 1.360162e+02, -4.480768e-02, -2.101748e+00, 5.810009e+02, 1.441243e-01, 3.024090e+00, 1.536686e+02, -7.735922e-01, 3.132822e+02, 1.782107e+02, 1
1, 1.452169e+02, -1.060335e+00, 2.326497e+00, 3.409791e+02, -9.530084e-01, 2.767522e+00, 3.537343e+02, 2.569192e+00, 1.017665e+02, 5.487091e+01, 1
1, 1.073226e+02, 1.699508e+00, 4.308842e-01, 3.013105e+01, 1.792623e+00, 1.142318e+00, 2.140231e+02, 8.738896e-01, 4.217455e+01, 6.659288e+01, 1
1, 3.740485e+01, -1.223419e+00, -2.656943e+00, 1.172289e+02, -1.751535e+00, 2.872514e+00, 1.592571e+02, 2.552804e+00, 6.231590e+01, 7.892879e+01, 1
1, 8.264247e+01, -1.814440e-01, 5.222654e-01, 1.831966e+02, 9.600698e-01, 3.013666e+00, 1.028373e+02, -4.926899e-01, 2.790828e+02, 8.960254e+01, 1
1, 3.086058e+02, -5.163883e-01, -1.830378e+00, 1.526012e+02, -2.449911e-01, -1.359999e+00, 2.725060e+02, -1.556720e+00, 1.191657e+02, 7.911205e+01, 1
1, 4.204391e+01, 1.272790e-01, 1.531366e+00, 4.644366e+02, -6.797832e-02, 2.446180e+00, 1.233861e+02, 2.340637e+00, 1.339337e+02, 5.671036e+01, 1
1, 6.018280e+01, 8.722936e-01, 6.180218e-01, 9.224996e+02, -9.072052e-02, -2.348443e+00, 5.916902e+02, 7.098811e-01, 5.486582e+02, 1.732821e+01, 1
1, 9.427330e+01, -1.750957e+00, 2.060687e+00, 3.184997e+01, -1.808536e+00, -1.679297e+00, 1.047116e+02, 1.265443e+00, 1.054906e+02, 7.694627e+01, 1
1, 2.603132e+02, -9.123300e-02, -2.622149e+00, 2.186293e+02, 8.261846e-02, -2.014760e+00, 2.829068e+02, -2.335457e+00, 1.521067e+02, 7.753471e+01, 1
1, 3.884514e+01, -1.659850e+00, -9.978943e-01, 1.502276e+02, 2.037755e+00, -6.860020e-01, 2.480089e+02, -9.256758e-01, 4.742906e+02, 7.086899e+00, 1
1, 1.034642e+02, 2.001021e+00, 5.542821e-01, 3.337525e+01, 1.159240e+00, 2.919219e+00, 1.102993e+02, 2.873057e+00, 1.211878e+02, 1.958265e+02, 1
1, 4.368378e+01, -1.552936e-01, -2.436086e-01, 5.135590e+01, -2.717284e-01, 1.380269e+00, 9.019972e+01, -2.647897e+00, 6.940063e+01, 1.171083e+02, 1
1, 5.356223e+01, -4.097261e-01, -7.879790e-01, 1.071814e+02, -6.794854e-01, 2.684947e+00, 4.251906e+02, -3.043601e-01, 1.514237e+02, 7.227428e+01, 1
1, 6.142617e+01, -2.807404e-01, 2.114432e+00, 1.830644e+02, 1.000951e+00, -1.744721e+00, 4.958019e+02, 1.836319e+00, 2.470561e+02, 4.837841e+01, 1
1, 5.669748e+01, 6.349597e-02, -5.291643e-01, 6.445076e+01, -1.430952e+00, -5.780639e-02, 1.650129e+02, -1.479233e+00, 1.033420e+02, 8.847845e+01, 1
1, 6.384423e+01, -5.063545e-01, 1.154530e+00, 4.675547e+02, 1.537050e-01, 1.064632e+00, 4.247054e+02, 1.124684e+00, 1.203605e+02, 4.914401e+00, 1
1, 2.571199e+01, 4.139220e-01, 1.566874e+00, 5.381664e+02, -3.402914e-01, 1.925991e+00, 2.872700e+02, 1.797864e+00, 1.020458e+02, 1.980800e+01, 1
1, 1.655793e+02, -6.582268e-01, 1.008345e+00, 1.202103e+02, 1.123306e+00, -1.865015e+00, 6.054345e+02, 8.562598e-01, 4.016717e+02, 4.810647e+01, 1
1, 3.507175e+02, -7.728697e-03, 3.068653e+00, 7.492637e+01, 1.436218e-01, -2.751516e+00, 4.814216e+02, 3.110801e+00, 8.084401e+01, 1.731759e+01, 1
1, 2.616084e+02, -9.253201e-01, -2.852874e+00, 2.436740e+02, 1.512944e+00, 2.584838e-01, 3.245406e+02, -3.555513e-02, 9.312688e+02, 5.751177e+02, 1
1, 3.885117e+01, 9.221430e-02, 3.134359e-01, 3.495171e+02, -6.216676e-01, 2.240448e-01, 6.490756e+01, -1.926813e+00, 9.471014e+01, 9.040591e+01, 1
1, 2.923227e+02, -5.475456e-01, 2.273380e+00, 2.297507e+02, -9.566355e-01, 2.288962e+00, 1.056216e+02, 3.878990e-01, 1.083481e+02, 2.843663e+02, 1
1, 1.124504e+02, 3.311691e-01, 2.351046e+00, 4.716410e+01, -8.129298e-01, -3.049508e+00, 1.076521e+02, 2.722016e+00, 1.088250e+02, 4.058240e+01, 1
1, 1.347062e+02, -1.574920e+00, -1.731508e+00, 4.922375e+01, 5.652738e-01, 3.022619e+00, 2.158930e+02, -1.196696e+00, 2.390449e+02, 9.012108e+01, 1
1, 9.451633e+01, 4.678550e-01, 2.699282e+00, 4.950295e+02, 1.853001e-01, 2.128111e+00, 2.870589e+02, 2.038595e+00, 1.388569e+02, 1.068580e+02, 1
1, 1.173160e+02, 2.414034e-01, 1.706189e+00, 4.101120e+02, 7.741045e-01, 1.559533e+00, 2.496295e+02, 1.478760e+00, 1.269408e+02, 3.883611e+01, 1
1, 2.579557e+02, -4.161478e-02, -2.792516e+00, 7.946507e+01, -2.470500e+00, 3.646815e-01, 1.064557e+02, -3.080552e+00, 5.249319e+02, 4.756659e+01, 1
1, 4.401050e+02, 6.312870e-01, -2.673252e+00, 4.113684e+01, 3.305633e-01, -3.137204e+00, 2.952360e+02, -2.661561e+00, 7.700370e+01, 4.214203e+00, 1
1, 8.407668e+01, -9.785646e-01, 1.267510e+00, 3.087362e+02, -2.733975e-01, 1.128794e+00, 3.376272e+02, 1.039991e+00, 1.214976e+02, 3.825046e+01, 1
1, 2.192161e+02, -1.325276e+00, -1.649444e+00, 1.899008e+02, -1.647354e+00, -1.988048e+00, 3.965856e+02, -1.883774e+00, 9.873825e+01, 6.893467e+01, 1
1, 9.961963e+01, 4.898281e-01, 2.694882e-01, 4.320434e+02, 1.221886e+00, -2.408178e+00, 4.535447e+02, -2.819089e+00, 4.357786e+02, 4.249716e+02, 1
1, 1.845444e+02, 1.894317e+00, -1.374264e+00, 2.885619e+02, -3.256998e-01, 1.418340e+00, 5.007745e+01, -1.148359e+00, 7.748513e+02, 2.167070e+01, 1
1, 3.492734e+02, -4.035445e-01, 2.975892e+00, 5.209168e+01, -4.667122e-01, 2.528433e+00, 4.999953e+02, 3.012960e+00, 6.046792e+01, 1.548965e+01, 1
1, 6.793978e+01, -1.563269e+00, -2.287233e+00, 1.084502e+02, 8.349206e-01, 4.936646e-01, 5.437062e+02, -1.770081e+00, 3.098170e+02, 9.829055e+01, 1
1, 3.920096e+01, 7.648332e-01, 1.997665e-01, 5.751463e+02, 1.941629e-01, 8.492618e-01, 1.057068e+02, 1.231171e+00, 1.314866e+02, 6.349000e+01, 1
1, 4.963731e+01, 9.502809e-01, -1.283823e+00, 7.544758e+02, -7.685137e-01, 1.790863e+00, 3.917538e+02, -1.638003e+00, 5.607792e+02, 4.913181e+01, 1
1, 5.617520e+01, -1.767187e+00, -2.710133e+00, 1.125058e+02, 1.610582e+00, 1.359886e+00, 1.799854e+02, -1.683177e+00, 4.396898e+02, 9.878426e+01, 1
1, 6.451711e+01, 1.996832e+00, 1.992095e+00, 3.818411e+01, -1.953669e+00, 9.019356e-01, 1.041096e+02, -5.425279e-01, 3.547924e+02, 1.564221e+02, 1
1, 4.040411e+02, 6.942701e-01, 2.993012e+00, 1.025587e+02, -1.516640e-01, -2.964923e-01, 2.800186e+02, -2.324898e-01, 4.442365e+02, 6.721309e+02, 1
1, 8.980584e+01, -9.735570e-01, -2.228735e+00, 7.048280e+01, -1.980502e+00, 2.811963e+00, 5.992957e+01, -2.316844e+00, 1.250551e+02, 6.461823e+00, 1
1, 2.861279e+01, -5.501294e-02, 2.688988e+00, 9.613912e+01, -8.058079e-01, -2.493204e+00, 3.372806e+02, -2.860680e+00, 6.922749e+01, 7.045400e+01, 1
1, 8.683034e+01, 1.344136e+00, 7.290043e-02, 4.113699e+02, 8.601652e-01, -3.628721e-01, 3.757962e+02, -4.054742e-01, 1.276791e+02, 8.559160e+01, 1
1, 1.161104e+02, -3.632491e-01, 2.647415e-01, 2.143846e+02, 2.067987e-01, 3.297053e-01, 4.410616e+02, 2.208972e-01, 9.620086e+01, 9.921188e+00, 1
1, 1.367407e+02, 1.391395e+00, 1.530375e+00, 1.500298e+02, -1.505486e+00, -1.824217e+00, 1.285830e+02, 1.550411e+00, 6.433395e+02, 2.656757e+00, 1
1, 1.160480e+02, -5.890037e-01, -2.797103e+00, 3.514993e+02, 2.092807e+00, 3.164730e-01, 2.654825e+02, -2.512371e+00, 8.257753e+02, 4.980856e+01, 1
1, 2.402752e+02, -1.252670e+00, -1.885188e+00, 1.485065e+02, -1.589504e+00, -1.406804e+00, 3.535811e+02, -1.861845e+00, 1.117479e+02, 6.803701e+00, 1
1, 1.353445e+02, 7.510749e-01, -2.005399e+00, 1.200395e+02, 1.047042e-01, -1.539324e+00, 3.185482e+02, -1.628473e+00, 1.062342e+02, 7.780202e+01, 1
1, 1.842432e+02, 3.419675e-01, -1.029498e-01, 6.592154e+02, 4.649428e-01, 3.018350e+00, 7.041196e+02, -1.247501e-01, 7.019758e+02, 7.851877e+00, 1
1, 2.027739e+02, -8.743753e-01, 1.762174e+00, 5.430123e+01, -1.452192e-01, 2.192260e+00, 2.615600e+02, 1.558599e+00, 9.221528e+01, 4.680226e+01, 1
1, 9.624984e+01, -2.318778e+00, 2.599981e+00, 4.345784e+01, -1.864892e+00, 3.066465e+00, 1.121483e+02, -3.638125e-01, 4.345008e+01, 2.069702e+02, 1
1, 8.542692e+01, 2.330562e+00, 2.348642e+00, 5.385500e+01, -4.498703e-02, -7.931702e-01, 8.307549e+01, -1.911785e+00, 2.448978e+02, 1.428028e+02, 1
1, 8.156646e+01, 1.448566e-01, -1.119673e-01, 1.157620e+02, 7.012279e-01, 8.100027e-01, 2.399988e+02, 4.448985e-01, 1.033328e+02, 7.691038e+01, 1
1, 1.352615e+02, -4.224381e-01, 2.114581e+00, 2.995093e+02, 3.168175e-02, 2.621982e+00, 1.730364e+02, 2.681790e+00, 1.403127e+02, 8.561723e+01, 1
1, 5.900402e+01, -9.095370e-01, 7.170208e-01, 2.598500e+02, -5.154858e-01, 7.981103e-01, 1.322259e+02, 2.398204e+00, 5.867302e+01, 1.316157e+02, 1
1, 3.047342e+02, -6.235229e-01, 1.376456e+00, 6.049022e+01, -1.484717e+00, 1.941368e+00, 3.924222e+02, 1.537648e+00, 1.441260e+02, 5.568152e+01, 1
1, 9.077306e+01, 9.256560e-01, -1.460378e+00, 1.249542e+02, -2.151269e+00, 1.644023e+00, 6.018168e+01, -4.300115e-01, 5.190412e+02, 7.283130e+01, 1
1, 5.672673e+01, 1.757475e-01, -1.570530e+00, 2.781590e+02, 6.684531e-01, -2.074123e+00, 5.736203e+02, -1.747710e+00, 9.425813e+01, 3.191919e+01, 1
1, 2.115147e+02, 4.027224e-01, 2.456253e+00, 1.435342e+02, -7.872136e-01, 2.096255e+00, 1.165561e+02, -1.261802e+00, 2.294662e+02, 3.010734e+02, 1
1, 3.156538e+01, 8.130227e-01, 2.106230e+00, 5.439464e+02, 4.495341e-02, 1.462604e+00, 3.082138e+02, 1.641451e+00, 1.341274e+02, 4.543202e+01, 1
1, 1.634019e+02, -2.122901e+00, -1.827744e+00, 1.372260e+02, -1.912593e+00, -2.567512e+00, 1.040888e+02, -2.561982e+00, 1.162624e+02, 9.361988e+01, 1
1, 3.008993e+02, 5.221642e-01, 1.863362e+00, 2.387019e+02, -5.680835e-02, -8.348481e-01, 5.062681e+01, 1.815680e+00, 5.467322e+02, 5.884657e+00, 1
1, 1.490457e+02, -6.874192e-02, 1.526940e-01, 1.719556e+02, 7.279367e-01, -2.457550e+00, 3.041756e+02, 2.415597e-01, 3.361416e+02, 1.891529e+01, 1
1, 1.628265e+02, 9.725090e-01, -2.490393e+00, 1.507980e+02, -6.992837e-01, 1.052880e+00, 1.335133e+02, 4.067705e-01, 4.256479e+02, 2.926870e+02, 1
1, 1.702714e+02, 7.752526e-01, -5.431947e-01, 9.628104e+01, -4.271899e-01, 2.373764e+00, 2.164536e+02, 1.270294e-01, 3.028438e+02, 1.262741e+02, 1
1, 1.477469e+02, 9.609401e-01, -7.427965e-01, 1.923285e+02, 1.561174e+00, -7.973042e-01, 4.184572e+02, -6.262578e-01, 1.069061e+02, 2.896071e+01, 1
1, 2.835770e+01, 8.153549e-02, 1.932508e+00, 3.399812e+02, -9.670346e-02, 2.428952e+00, 4.651757e+02, 2.580891e+00, 5.212256e+01, 7.317140e+01, 1
1, 3.137198e+02, 4.127640e-01, 2.321511e+00, 7.824406e+01, -1.275103e+00, -3.281278e-01, 6.336937e+01, 2.411262e+00, 4.252746e+02, 1.265033e+01, 1
1, 2.320411e+02, 5.821552e-01, 2.091311e+00, 4.497567e+02, 1.101300e+00, -8.313276e-01, 2.806269e+02, 2.289637e+00, 6.746745e+02, 5.052619e+01, 1
1, 6.998927e+01, -1.854225e+00, -8.184069e-02, 3.418453e+02, -1.200394e+00, -2.070763e-01, 5.459300e+01, 4.483471e-01, 1.117943e+02, 3.239033e+01, 1
1, 7.560164e+01, -5.920313e-01, 1.678963e+00, 3.387443e+02, 1.195700e+00, 2.609533e+00, 5.426834e+01, 2.804484e+00, 3.574676e+02, 6.834737e+01, 1
1, 5.289896e+02, -5.672393e-01, -1.970861e+00, 2.580709e+01, 1.547088e-01, -1.281622e+00, 2.662485e+02, -1.878896e+00, 1.186020e+02, 3.450138e+01, 1
1, 6.732587e+02, 3.646223e-01, 2.712288e+00, 1.047463e+02, 8.413919e-01, 2.683998e+00, 6.455432e+01, -2.680795e-01, 1.305124e+02, 4.155957e+02, 1
1, 2.256900e+02, 4.918698e-01, -2.158456e+00, 2.466799e+02, 5.926806e-01, -1.699601e+00, 2.604259e+02, -1.990613e+00, 1.118085e+02, 4.064357e+01, 1
1, 2.954018e+01, -1.821606e+00, 5.753747e-01, 4.034342e+01, 3.563081e-01, 1.452745e+00, 1.653345e+02, -7.051158e-02, 9.683335e+01, 4.435770e+01, 1
1, 9.289198e+01, -2.087227e+00, -1.078127e+00, 2.429445e+02, -1.770961e+00, -2.153834e-01, 3.363098e+02, 2.914854e+00, 1.360298e+02, 3.219506e+02, 1
1, 1.334879e+02, -1.171630e+00, -1.802769e+00, 1.991569e+02, -7.426898e-01, -2.129916e+00, 6.347374e+01, -2.369818e+00, 9.078542e+01, 5.149974e+01, 1
1, 3.651128e+01, 3.199761e-01, -1.273504e-01, 4.124845e+01, -5.741283e-01, 1.715790e+00, 1.047052e+02, -6.079152e-01, 7.216804e+01, 2.942812e+01, 1
1, 3.717067e+02, 1.588459e+00, 1.514597e+00, 2.733942e+02, 1.297277e+00, 1.924736e+00, 1.152744e+02, 2.248256e+00, 1.688670e+02, 1.484831e+02, 1
1, 2.164119e+02, 8.274784e-01, 2.572294e+00, 6.192002e+02, 4.654057e-01, 2.214125e+00, 1.818692e+02, 2.095893e+00, 1.927070e+02, 9.362211e+01, 1
1, 2.769694e+02, -7.445800e-01, 2.268062e+00, 1.102197e+02, -1.236144e+00, 2.478626e+00, 2.037704e+02, 1.861810e+00, 9.663261e+01, 9.584997e+01, 1
1, 3.544976e+02, -2.418178e-01, 2.709208e+00, 5.703660e+02, -1.665082e-01, -4.652511e-01, 5.253316e+01, 2.305162e+00, 9.049171e+02, 5.476408e+01, 1
1, 1.250626e+02, 2.926491e-01, 3.069543e+00, 2.187522e+02, -1.003097e-01, -2.897010e+00, 3.099613e+02, 1.837453e-01, 8.671026e+01, 3.905582e+02, 1
1, 1.822535e+02, -7.268730e-01, -3.034104e+00, 1.875064e+02, -3.391779e-01, 7.482689e-02, 1.450599e+02, -3.103196e+00, 3.776121e+02, 1.123179e+01, 1
1, 1.320322e+02, -1.810873e-01, 9.292397e-01, 4.248772e+02, 3.531533e-01, 8.001390e-01, 5.394926e+02, -2.304557e+00, 1.330855e+02, 5.332133e+02, 1
1, 9.757462e+01, -7.463028e-01, 2.632740e+00, 4.178650e+02, 1.032306e+00, -5.890563e-02, 2.677229e+02, 2.982668e+00, 5.718120e+02, 5.626932e+01, 1
1, 1.794593e+02, 8.702404e-01, 1.776748e+00, 3.568496e+02, 5.630077e-01, 2.199766e+00, 2.473326e+02, 1.903582e+00, 1.338733e+02, 2.670331e+01, 1
1, 2.933009e+02, -9.747923e-01, 2.213700e+00, 9.930598e+01, 1.303480e+00, 1.546088e-01, 1.210588e+02, 2.747692e+00, 5.613200e+02, 9.942992e+01, 1
1, 5.630561e+01, -1.865325e-01, -2.456423e+00, 2.336538e+02, -3.017401e-01, 3.836917e-01, 2.611691e+02, -1.929140e+00, 2.282416e+02, 6.320302e+01, 1
1, 2.800930e+02, -1.093760e+00, 4.192954e-02, 7.016773e+02, -5.044155e-01, -2.984517e+00, 4.061644e+02, 1.873552e-01, 9.370340e+02, 4.900724e+01, 1
1, 8.657512e+01, -6.231862e-01, 2.813065e+00, 1.826848e+02, -1.004387e+00, -2.488598e+00, 1.706084e+02, -2.810176e+00, 1.311971e+02, 7.875792e+01, 1
1, 1.905710e+02, -5.557722e-01, 3.111104e+00, 1.373915e+02, -1.057325e+00, 3.011759e+00, 5.685680e+02, 3.070372e+00, 8.500408e+01, 1.340693e+01, 1
1, 2.214206e+02, -1.175920e+00, 2.019098e+00, 2.986212e+02, -7.350163e-01, 2.000202e+00, 4.227837e+02, 2.159624e+00, 1.242379e+02, 4.296026e+01, 1
1, 7.095072e+01, 2.694311e-01, -1.789528e+00, 3.418512e+02, 1.052764e-03, -1.346638e+00, 3.073915e+02, -1.283616e+00, 8.312931e+01, 7.391922e+01, 1
1, 4.167369e+02, 3.032416e-01, 9.368536e-01, 7.035031e+01, 8.175063e-01, 9.392768e-01, 1.106380e+02, -2.443733e+00, 9.474552e+01, 4.263881e+02, 1
1, 1.901030e+02, 2.022532e+00, -1.710450e+00, 1.008860e+02, -7.369303e-01, 2.338935e+00, 1.138994e+02, 2.523433e+00, 5.726675e+02, 2.514861e+02, 1
1, 3.838884e+02, 1.792858e+00, -1.554602e+00, 7.030366e+01, -2.721709e-01, 1.959348e+00, 1.985674e+02, 1.541228e+00, 5.173487e+02, 5.520429e+02, 1
1, 1.745102e+02, -1.724518e+00, -2.679587e+00, 2.074351e+02, 9.703043e-01, 1.271532e+00, 1.251481e+02, -2.726497e+00, 7.673309e+02, 6.931875e+00, 1
1, 3.087055e+01, 3.365785e-01, -9.325804e-01, 6.999935e+01, 1.139952e+00, 6.364610e-01, 1.876424e+02, -1.706575e-01, 7.641613e+01, 5.659687e+01, 1
1, 3.710922e+01, -1.660218e+00, -2.215600e+00, 1.204062e+02, -1.511080e+00, -9.605697e-01, 7.092144e+01, -1.339433e+00, 8.058977e+01, 4.352466e+01, 1
1, 7.984834e+01, 7.203596e-01, 1.902139e+00, 3.509595e+02, 2.934246e-01, -2.624261e+00, 7.034900e+01, 1.503043e+00, 2.788616e+02, 2.971350e+01, 1
1, 2.501741e+02, -1.643326e+00, 1.272957e+00, 1.194023e+02, -1.215365e+00, 1.860387e+00, 1.060752e+02, 1.371104e+00, 1.374810e+02, 1.598209e+01, 1
1, 1.096284e+02, -4.932928e-01, -7.943690e-01, 4.274682e+02, -5.560529e-01, -2.991329e-01, 2.197278e+02, -1.761717e-01, 1.115891e+02, 9.442637e+01, 1
1, 3.857052e+02, 9.281591e-01, 1.533763e+00, 1.153922e+02, -5.977213e-01, -1.440198e+00, 4.292778e+02, 1.682135e+00, 5.502304e+02, 6.031813e+01, 1
1, 1.742334e+02, -8.443245e-01, 9.173398e-01, 2.030613e+02, -1.375382e+00, 1.301799e+00, 2.790510e+02, 1.133821e+00, 1.250705e+02, 4.764083e+01, 1
1, 3.385162e+01, -3.608361e-01, -2.240035e+00, 2.961809e+02, -1.364466e+00, -2.208615e+00, 2.595985e+02, -2.514327e+00, 1.077136e+02, 2.563254e+01, 1
1, 1.986133e+02, -1.201537e+00, -2.828703e+00, 9.841646e+01, -9.727478e-01, 3.017073e+00, 5.873299e+02, -2.740171e+00, 7.081387e+01, 3.022775e+01, 1
1, 5.240606e+01, 1.205709e+00, 5.182088e-02, 3.787084e+02, 1.358207e+00, 4.253591e-01, 2.537141e+02, 2.797551e-01, 7.025742e+01, 2.622600e+01, 1
1, 5.689036e+01, 7.120610e-01, -2.460500e+00, 3.992923e+02, 1.024775e-01, -2.114413e+00, 5.541572e+01, -2.498419e+00, 1.098988e+02, 2.128945e+00, 1
1, 3.899787e+02, -4.706233e-01, -2.829367e+00, 5.769120e+02, -7.427705e-01, 7.483170e-01, 1.812784e+02, -2.407353e+00, 9.359534e+02, 1.113764e+02, 1
1, 7.941373e+01, -7.268333e-01, 1.339854e+00, 1.863621e+02, -6.859375e-01, 7.890128e-01, 3.482670e+02, 9.030528e-01, 6.990089e+01, 7.206584e+01, 1
1, 3.659126e+01, 4.158991e-01, -2.871671e+00, 1.869230e+02, 1.213261e+00, -2.303362e+00, 4.880682e+02, -2.470817e+00, 8.438216e+01, 5.321134e+01, 1
1, 4.601729e+01, -8.896566e-01, 2.551733e+00, 8.322580e+01, -1.519978e+00, -2.807815e+00, 2.733755e+02, 2.975895e+00, 6.883753e+01, 4.721842e+01, 1
1, 3.051706e+01, 1.301898e+00, 2.864657e+00, 6.304784e+01, 1.500506e+00, 2.012851e+00, 5.801895e+01, 7.968388e-01, 3.878334e+01, 7.231587e+01, 1
1, 7.098598e+01, 9.707018e-01, -1.400975e-01, 2.751845e+02, 2.433081e-01, -9.455055e-02, 8.572273e+01, 1.377815e+00, 1.102385e+02, 1.073635e+02, 1
1, 1.939706e+02, 1.555378e+00, -1.468816e+00, 4.471795e+01, 2.271409e+00, -1.374872e-01, 1.210267e+02, -9.808359e-01, 1.347503e+02, 7.402754e+01, 1
1, 1.458555e+02, 4.739138e-01, 2.322393e+00, 9.727488e+01, -2.315811e-01, 2.591105e+00, 7.987366e+01, 1.244554e-01, 9.278573e+01, 1.922843e+02, 1
1, 3.581261e+02, -8.594986e-01, -1.680580e+00, 2.532106e+01, -1.196027e+00, -2.040977e+00, 5.108679e+01, -1.999779e+00, 4.844806e+01, 4.299202e+01, 1
1, 4.030728e+02, -2.310745e-01, -7.681689e-01, 5.351490e+02, -1.167824e+00, 2.545365e+00, 3.775259e+02, -7.415491e-01, 1.033526e+03, 1.038384e+01, 1
1, 9.986709e+01, -5.380332e-01, -3.083232e-01, 2.902825e+02, 1.704076e-01, -1.161191e-01, 2.820640e+02, -2.544447e-01, 1.306629e+02, 9.041654e+00, 1
1, 2.029618e+02, 1.988269e+00, -2.572245e+00, 1.200017e+02, -6.394739e-01, 2.691895e+00, 4.232672e+01, -1.445381e+00, 5.615761e+02, 9.900552e+01, 1
1, 4.455908e+02, 1.494084e-01, 1.578678e+00, 7.489502e+01, -1.990265e-01, 2.104988e+00, 2.067018e+02, -1.770811e+00, 1.163629e+02, 6.036979e+02, 1
1, 1.371604e+02, 1.389200e-01, 2.459938e+00, 2.488300e+02, 6.839687e-01, 2.811023e+00, 4.067651e+02, 2.701538e+00, 1.225803e+02, 5.692801e+01, 1
1, 3.963368e+01, -6.542701e-01, 8.170378e-01, 2.985589e+01, -1.362145e-02, 8.113045e-01, 8.333022e+02, 7.855352e-01, 2.341986e+01, 5.724821e+00, 1
1, 1.182044e+02, -5.059119e-01, 3.096352e+00, 4.878758e+02, 4.999767e-01, -2.775870e-01, 4.512288e+02, 2.705014e+00, 5.443192e+02, 8.980323e+01, 1
1, 1.307885e+02, -7.521904e-01, -4.590644e-01, 3.776186e+02, 6.367955e-01, 2.653247e+00, 1.128415e+02, -2.972260e+00, 5.571903e+02, 2.310735e+02, 1
1, 7.502118e+01, 9.990439e-01, 9.873477e-01, 2.191347e+02, -2.833324e-01, -1.794650e+00, 5.066275e+02, 1.183416e+00, 3.081384e+02, 3.816342e+01, 1
1, 2.676872e+02, 1.017878e+00, 2.477329e+00, 2.025498e+02, 5.264056e-01, 2.359673e+00, 3.623082e+02, 2.603365e+00, 1.217103e+02, 3.922449e+01, 1
1, 4.175270e+01, 8.023462e-01, 5.443539e-01, 1.643547e+02, 6.343052e-01, 3.932878e-03, 4.175750e+02, 6.073196e-02, 4.881074e+01, 6.323753e+01, 1
1, 8.150350e+01, 1.015926e+00, 1.320261e+00, 5.544679e+01, -1.254501e+00, 1.040479e+00, 4.344018e+02, 1.220337e+00, 1.894470e+02, 1.879429e+01, 1
1, 2.149815e+02, -1.140454e-01, -2.439457e+00, 6.162673e+01, -4.061987e-01, -2.807714e+00, 2.883169e+02, -2.718376e+00, 5.844493e+01, 6.921576e+01, 1
1, 3.805598e+01, 8.021630e-01, -1.234208e+00, 2.377040e+02, -7.669789e-01, 2.367729e+00, 3.236172e+02, -9.527447e-01, 2.486508e+02, 3.113255e+01, 1
1, 1.523677e+02, 8.447941e-01, -8.625359e-01, 4.769595e+01, -1.688993e-02, -1.293234e+00, 3.856202e+02, -1.137053e+00, 8.664085e+01, 6.633329e+01, 1
